Filename:	C:\Documents and Settings\SOON KI\Desktop\Tanner\Oligomer in EEC 6-11-21\Lightintensity PHEA-coBA in EEC 6-17-21\80 mW 2 cont.dcd 
Operator ID:	AK 
Sample ID:	Epoxy w/ P(HEA-coBA) 2 cont 
Comment:	80.50 mW/cm2 
Serial Number:	 
Data Collected:	6/17/2021 4:10:13 PM 
Sample Weight:	3.150 mg 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\Indium Temperature Calibration 2-22-2021 TG.dcc 
Date/Time:	 
Initial Conditions 
Temperature:	 
Y Initial:	 
Sample Rate:	 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	24000 
Method Steps: 
Pre-Run Actions 
	Start the Run 
		Action occurs Immediately 
	Switch the Gas to Nitrogen at 20.0 ml/min  
		Action occurs Immediately 
1)	Hold for 20.0 min at 35.00¡ÆC 
 
1) DSC Isothermal	Time	Unsubtracted Heat Flow	Baseline Heat Flow	ProgramTemperature	Sample Temperature	Approx. Gas Flow 
	0.037500	-0.005066	0.000000	35.000000	25.837000	0.000000 
	0.038333	-0.004965	0.000000	35.000000	25.837000	0.000000 
	0.039167	-0.004965	0.000000	35.000000	25.837000	0.000000 
	0.040000	-0.004965	0.000000	35.000000	25.837000	0.000000 
	0.040833	-0.004965	0.000000	35.000000	25.837000	0.000000 
	0.041667	-0.005066	0.000000	35.000000	25.837000	0.000000 
	0.042500	-0.004965	0.000000	35.000000	25.837000	0.000000 
	0.043333	-0.005066	0.000000	35.000000	25.837000	0.000000 
	0.044167	-0.005167	0.000000	35.000000	25.837000	0.000000 
	0.045000	-0.005167	0.000000	35.000000	25.836000	0.000000 
	0.045833	-0.005269	0.000000	35.000000	25.836000	0.000000 
	0.046667	-0.005269	0.000000	35.000000	25.836000	0.000000 
	0.047500	-0.005370	0.000000	35.000000	25.836000	0.000000 
	0.048333	-0.005471	0.000000	35.000000	25.837000	0.000000 
	0.049167	-0.005674	0.000000	35.000000	25.838000	0.000000 
	0.050000	-0.005775	0.000000	35.000000	25.837000	0.000000 
	0.050833	-0.005876	0.000000	35.000000	25.836000	0.000000 
	0.051667	-0.005978	0.000000	35.000000	25.836000	0.000000 
	0.052500	-0.006079	0.000000	35.000000	25.837000	0.000000 
	0.053333	-0.006180	0.000000	35.000000	25.836000	0.000000 
	0.054167	-0.006180	0.000000	35.000000	25.836000	0.000000 
	0.055000	-0.006282	0.000000	35.000000	25.836000	0.000000 
	0.055833	-0.006282	0.000000	35.000000	25.836000	0.000000 
	0.056667	-0.006383	0.000000	35.000000	25.836000	0.000000 
	0.057500	-0.006586	0.000000	35.000000	25.836000	0.000000 
	0.058333	-0.006788	0.000000	35.000000	25.836000	0.000000 
	0.059167	-0.006991	0.000000	35.000000	25.836000	0.000000 
	0.060000	-0.007092	0.000000	35.000000	25.836000	0.000000 
	0.060833	-0.007092	0.000000	35.000000	25.836000	0.000000 
	0.061667	-0.007194	0.000000	35.000000	25.836000	0.000000 
	0.062500	-0.007194	0.000000	35.000000	25.836000	0.000000 
	0.063333	-0.007092	0.000000	35.000000	25.836000	0.000000 
	0.064167	-0.006991	0.000000	35.000000	25.837000	0.000000 
	0.065000	-0.006890	0.000000	35.000000	25.836000	0.000000 
	0.065833	-0.006788	0.000000	35.000000	25.836000	0.000000 
	0.066667	-0.006687	0.000000	35.000000	25.836000	0.000000 
	0.067500	-0.006586	0.000000	35.000000	25.836000	0.000000 
	0.068333	-0.006687	0.000000	35.000000	25.836000	0.000000 
	0.069167	-0.006687	0.000000	35.000000	25.836000	0.000000 
	0.070000	-0.006788	0.000000	35.000000	25.836000	0.000000 
	0.070833	-0.006890	0.000000	35.000000	25.836000	0.000000 
	0.071667	-0.006991	0.000000	35.000000	25.836000	0.000000 
	0.072500	-0.007194	0.000000	35.000000	25.835000	0.000000 
	0.073333	-0.007396	0.000000	35.000000	25.836000	0.000000 
	0.074167	-0.007700	0.000000	35.000000	25.836000	0.000000 
	0.075000	-0.007903	0.000000	35.000000	25.837000	0.000000 
	0.075833	-0.008207	0.000000	35.000000	25.837000	0.000000 
	0.076667	-0.008511	0.000000	35.000000	25.837000	0.000000 
	0.077500	-0.008713	0.000000	35.000000	25.836000	0.000000 
	0.078333	-0.008916	0.000000	35.000000	25.836000	0.000000 
	0.079167	-0.009017	0.000000	35.000000	25.836000	0.000000 
	0.080000	-0.009220	0.000000	35.000000	25.836000	0.000000 
	0.080833	-0.009220	0.000000	35.000000	25.837000	0.000000 
	0.081667	-0.009423	0.000000	35.000000	25.837000	0.000000 
	0.082500	-0.009423	0.000000	35.000000	25.837000	0.000000 
	0.083333	-0.009423	0.000000	35.000000	25.836000	0.000000 
	0.084167	-0.009423	0.000000	35.000000	25.836000	0.000000 
	0.085000	-0.009321	0.000000	35.000000	25.836000	0.000000 
	0.085833	-0.009321	0.000000	35.000000	25.836000	0.000000 
	0.086667	-0.009220	0.000000	35.000000	25.837000	0.000000 
	0.087500	-0.009119	0.000000	35.000000	25.837000	0.000000 
	0.088333	-0.009220	0.000000	35.000000	25.837000	0.000000 
	0.089167	-0.009119	0.000000	35.000000	25.837000	0.000000 
	0.090000	-0.009220	0.000000	35.000000	25.837000	0.000000 
	0.090833	-0.009220	0.000000	35.000000	25.836000	0.000000 
	0.091667	-0.009119	0.000000	35.000000	25.836000	0.000000 
	0.092500	-0.009220	0.000000	35.000000	25.836000	0.000000 
	0.093333	-0.009321	0.000000	35.000000	25.836000	0.000000 
	0.094167	-0.009423	0.000000	35.000000	25.835000	0.000000 
	0.095000	-0.009524	0.000000	35.000000	25.835000	0.000000 
	0.095833	-0.009625	0.000000	35.000000	25.835000	0.000000 
	0.096667	-0.009625	0.000000	35.000000	25.835000	0.000000 
	0.097500	-0.009726	0.000000	35.000000	25.835000	0.000000 
	0.098333	-0.009828	0.000000	35.000000	25.835000	0.000000 
	0.099167	-0.009929	0.000000	35.000000	25.836000	0.000000 
	0.100000	-0.009929	0.000000	35.000000	25.836000	0.000000 
	0.100833	-0.009929	0.000000	35.000000	25.836000	0.000000 
	0.101667	-0.009828	0.000000	35.000000	25.835000	0.000000 
	0.102500	-0.009828	0.000000	35.000000	25.835000	0.000000 
	0.103333	-0.009828	0.000000	35.000000	25.835000	0.000000 
	0.104167	-0.009828	0.000000	35.000000	25.836000	0.000000 
	0.105000	-0.009726	0.000000	35.000000	25.836000	0.000000 
	0.105833	-0.009726	0.000000	35.000000	25.836000	0.000000 
	0.106667	-0.009625	0.000000	35.000000	25.835000	0.000000 
	0.107500	-0.009625	0.000000	35.000000	25.836000	0.000000 
	0.108333	-0.009625	0.000000	35.000000	25.836000	0.000000 
	0.109167	-0.009524	0.000000	35.000000	25.836000	0.000000 
	0.110000	-0.009524	0.000000	35.000000	25.836000	0.000000 
	0.110833	-0.009524	0.000000	35.000000	25.836000	0.000000 
	0.111667	-0.009625	0.000000	35.000000	25.837000	0.000000 
	0.112500	-0.009726	0.000000	35.000000	25.837000	0.000000 
	0.113333	-0.009726	0.000000	35.000000	25.837000	0.000000 
	0.114167	-0.009929	0.000000	35.000000	25.838000	0.000000 
	0.115000	-0.009929	0.000000	35.000000	25.837000	0.000000 
	0.115833	-0.010030	0.000000	35.000000	25.838000	0.000000 
	0.116667	-0.010030	0.000000	35.000000	25.837000	0.000000 
	0.117500	-0.010132	0.000000	35.000000	25.837000	0.000000 
	0.118333	-0.010233	0.000000	35.000000	25.838000	0.000000 
	0.119167	-0.010334	0.000000	35.000000	25.839000	0.000000 
	0.120000	-0.010436	0.000000	35.000000	25.839000	0.000000 
	0.120833	-0.010537	0.000000	35.000000	25.839000	0.000000 
	0.121667	-0.010638	0.000000	35.000000	25.838000	0.000000 
	0.122500	-0.010942	0.000000	35.000000	25.838000	0.000000 
	0.123333	-0.011145	0.000000	35.000000	25.838000	0.000000 
	0.124167	-0.011348	0.000000	35.000000	25.838000	0.000000 
	0.125000	-0.011550	0.000000	35.000000	25.837000	0.000000 
	0.125833	-0.011854	0.000000	35.000000	25.837000	0.000000 
	0.126667	-0.011955	0.000000	35.000000	25.836000	0.000000 
	0.127500	-0.012057	0.000000	35.000000	25.836000	0.000000 
	0.128333	-0.012259	0.000000	35.000000	25.837000	0.000000 
	0.129167	-0.012361	0.000000	35.000000	25.837000	0.000000 
	0.130000	-0.012361	0.000000	35.000000	25.838000	0.000000 
	0.130833	-0.012361	0.000000	35.000000	25.839000	0.000000 
	0.131667	-0.012361	0.000000	35.000000	25.838000	0.000000 
	0.132500	-0.012259	0.000000	35.000000	25.838000	0.000000 
	0.133333	-0.012158	0.000000	35.000000	25.838000	0.000000 
	0.134167	-0.012158	0.000000	35.000000	25.837000	0.000000 
	0.135000	-0.011955	0.000000	35.000000	25.837000	0.000000 
	0.135833	-0.011955	0.000000	35.000000	25.837000	0.000000 
	0.136667	-0.011955	0.000000	35.000000	25.837000	0.000000 
	0.137500	-0.011753	0.000000	35.000000	25.836000	0.000000 
	0.138333	-0.011652	0.000000	35.000000	25.837000	0.000000 
	0.139167	-0.011550	0.000000	35.000000	25.836000	0.000000 
	0.140000	-0.011550	0.000000	35.000000	25.836000	0.000000 
	0.140833	-0.011550	0.000000	35.000000	25.837000	0.000000 
	0.141667	-0.011550	0.000000	35.000000	25.837000	0.000000 
	0.142500	-0.011753	0.000000	35.000000	25.837000	0.000000 
	0.143333	-0.011854	0.000000	35.000000	25.837000	0.000000 
	0.144167	-0.012057	0.000000	35.000000	25.837000	0.000000 
	0.145000	-0.012259	0.000000	35.000000	25.838000	0.000000 
	0.145833	-0.012563	0.000000	35.000000	25.838000	0.000000 
	0.146667	-0.012766	0.000000	35.000000	25.838000	0.000000 
	0.147500	-0.012969	0.000000	35.000000	25.838000	0.000000 
	0.148333	-0.013171	0.000000	35.000000	25.838000	0.000000 
	0.149167	-0.013374	0.000000	35.000000	25.837000	0.000000 
	0.150000	-0.013577	0.000000	35.000000	25.837000	0.000000 
	0.150833	-0.013779	0.000000	35.000000	25.837000	0.000000 
	0.151667	-0.013779	0.000000	35.000000	25.837000	0.000000 
	0.152500	-0.013982	0.000000	35.000000	25.838000	0.000000 
	0.153333	-0.013982	0.000000	35.000000	25.838000	0.000000 
	0.154167	-0.013982	0.000000	35.000000	25.838000	0.000000 
	0.155000	-0.014083	0.000000	35.000000	25.837000	0.000000 
	0.155833	-0.014083	0.000000	35.000000	25.836000	0.000000 
	0.156667	-0.014083	0.000000	35.000000	25.837000	0.000000 
	0.157500	-0.014083	0.000000	35.000000	25.837000	0.000000 
	0.158333	-0.014184	0.000000	35.000000	25.837000	0.000000 
	0.159167	-0.014286	0.000000	35.000000	25.837000	0.000000 
	0.160000	-0.014286	0.000000	35.000000	25.837000	0.000000 
	0.160833	-0.014387	0.000000	35.000000	25.836000	0.000000 
	0.161667	-0.014488	0.000000	35.000000	25.837000	0.000000 
	0.162500	-0.014387	0.000000	35.000000	25.837000	0.000000 
	0.163333	-0.014387	0.000000	35.000000	25.837000	0.000000 
	0.164167	-0.014286	0.000000	35.000000	25.837000	0.000000 
	0.165000	-0.014286	0.000000	35.000000	25.837000	0.000000 
	0.165833	-0.014286	0.000000	35.000000	25.837000	0.000000 
	0.166667	-0.014286	0.000000	35.000000	25.837000	0.000000 
	0.167500	-0.014286	0.000000	35.000000	25.837000	0.000000 
	0.168333	-0.014387	0.000000	35.000000	25.837000	0.000000 
	0.169167	-0.014387	0.000000	35.000000	25.837000	0.000000 
	0.170000	-0.014387	0.000000	35.000000	25.837000	0.000000 
	0.170833	-0.014387	0.000000	35.000000	25.838000	0.000000 
	0.171667	-0.014286	0.000000	35.000000	25.837000	0.000000 
	0.172500	-0.014286	0.000000	35.000000	25.837000	0.000000 
	0.173333	-0.014286	0.000000	35.000000	25.837000	0.000000 
	0.174167	-0.014387	0.000000	35.000000	25.837000	0.000000 
	0.175000	-0.014488	0.000000	35.000000	25.836000	0.000000 
	0.175833	-0.014488	0.000000	35.000000	25.836000	0.000000 
	0.176667	-0.014691	0.000000	35.000000	25.836000	0.000000 
	0.177500	-0.014894	0.000000	35.000000	25.836000	0.000000 
	0.178333	-0.015096	0.000000	35.000000	25.837000	0.000000 
	0.179167	-0.015198	0.000000	35.000000	25.837000	0.000000 
	0.180000	-0.015400	0.000000	35.000000	25.836000	0.000000 
	0.180833	-0.015502	0.000000	35.000000	25.836000	0.000000 
	0.181667	-0.015603	0.000000	35.000000	25.836000	0.000000 
	0.182500	-0.015806	0.000000	35.000000	25.836000	0.000000 
	0.183333	-0.015907	0.000000	35.000000	25.836000	0.000000 
	0.184167	-0.015907	0.000000	35.000000	25.836000	0.000000 
	0.185000	-0.015907	0.000000	35.000000	25.837000	0.000000 
	0.185833	-0.016008	0.000000	35.000000	25.837000	0.000000 
	0.186667	-0.016008	0.000000	35.000000	25.836000	0.000000 
	0.187500	-0.016008	0.000000	35.000000	25.836000	0.000000 
	0.188333	-0.015907	0.000000	35.000000	25.836000	0.000000 
	0.189167	-0.015806	0.000000	35.000000	25.836000	0.000000 
	0.190000	-0.015806	0.000000	35.000000	25.836000	0.000000 
	0.190833	-0.015806	0.000000	35.000000	25.837000	0.000000 
	0.191667	-0.015704	0.000000	35.000000	25.837000	0.000000 
	0.192500	-0.015704	0.000000	35.000000	25.837000	0.000000 
	0.193333	-0.015603	0.000000	35.000000	25.837000	0.000000 
	0.194167	-0.015704	0.000000	35.000000	25.837000	0.000000 
	0.195000	-0.015907	0.000000	35.000000	25.837000	0.000000 
	0.195833	-0.016008	0.000000	35.000000	25.837000	0.000000 
	0.196667	-0.016211	0.000000	35.000000	25.837000	0.000000 
	0.197500	-0.016312	0.000000	35.000000	25.836000	0.000000 
	0.198333	-0.016413	0.000000	35.000000	25.837000	0.000000 
	0.199167	-0.016413	0.000000	35.000000	25.837000	0.000000 
	0.200000	-0.016413	0.000000	35.000000	25.837000	0.000000 
	0.200833	-0.016413	0.000000	35.000000	25.836000	0.000000 
	0.201667	-0.016312	0.000000	35.000000	25.836000	0.000000 
	0.202500	-0.016211	0.000000	35.000000	25.836000	0.000000 
	0.203333	-0.016110	0.000000	35.000000	25.836000	0.000000 
	0.204167	-0.016110	0.000000	35.000000	25.835000	0.000000 
	0.205000	-0.016110	0.000000	35.000000	25.836000	0.000000 
	0.205833	-0.016008	0.000000	35.000000	25.835000	0.000000 
	0.206667	-0.015907	0.000000	35.000000	25.835000	0.000000 
	0.207500	-0.016008	0.000000	35.000000	25.836000	0.000000 
	0.208333	-0.016008	0.000000	35.000000	25.834000	0.000000 
	0.209167	-0.016110	0.000000	35.000000	25.835000	0.000000 
	0.210000	-0.016211	0.000000	35.000000	25.835000	0.000000 
	0.210833	-0.016413	0.000000	35.000000	25.836000	0.000000 
	0.211667	-0.016616	0.000000	35.000000	25.836000	0.000000 
	0.212500	-0.016819	0.000000	35.000000	25.836000	0.000000 
	0.213333	-0.016920	0.000000	35.000000	25.836000	0.000000 
	0.214167	-0.017021	0.000000	35.000000	25.836000	0.000000 
	0.215000	-0.017123	0.000000	35.000000	25.836000	0.000000 
	0.215833	-0.017325	0.000000	35.000000	25.836000	0.000000 
	0.216667	-0.017528	0.000000	35.000000	25.835000	0.000000 
	0.217500	-0.017731	0.000000	35.000000	25.836000	0.000000 
	0.218333	-0.017832	0.000000	35.000000	25.836000	0.000000 
	0.219167	-0.018035	0.000000	35.000000	25.836000	0.000000 
	0.220000	-0.018237	0.000000	35.000000	25.836000	0.000000 
	0.220833	-0.018440	0.000000	35.000000	25.836000	0.000000 
	0.221667	-0.018642	0.000000	35.000000	25.837000	0.000000 
	0.222500	-0.018744	0.000000	35.000000	25.837000	0.000000 
	0.223333	-0.018845	0.000000	35.000000	25.837000	0.000000 
	0.224167	-0.018946	0.000000	35.000000	25.837000	0.000000 
	0.225000	-0.019048	0.000000	35.000000	25.837000	0.000000 
	0.225833	-0.019149	0.000000	35.000000	25.837000	0.000000 
	0.226667	-0.019149	0.000000	35.000000	25.837000	0.000000 
	0.227500	-0.019352	0.000000	35.000000	25.837000	0.000000 
	0.228333	-0.019453	0.000000	35.000000	25.837000	0.000000 
	0.229167	-0.019554	0.000000	35.000000	25.837000	0.000000 
	0.230000	-0.019656	0.000000	35.000000	25.837000	0.000000 
	0.230833	-0.019656	0.000000	35.000000	25.837000	0.000000 
	0.231667	-0.019656	0.000000	35.000000	25.837000	0.000000 
	0.232500	-0.019656	0.000000	35.000000	25.838000	0.000000 
	0.233333	-0.019554	0.000000	35.000000	25.838000	0.000000 
	0.234167	-0.019453	0.000000	35.000000	25.838000	0.000000 
	0.235000	-0.019352	0.000000	35.000000	25.837000	0.000000 
	0.235833	-0.019250	0.000000	35.000000	25.837000	0.000000 
	0.236667	-0.019149	0.000000	35.000000	25.837000	0.000000 
	0.237500	-0.019149	0.000000	35.000000	25.837000	0.000000 
	0.238333	-0.019149	0.000000	35.000000	25.837000	0.000000 
	0.239167	-0.019149	0.000000	35.000000	25.836000	0.000000 
	0.240000	-0.019048	0.000000	35.000000	25.836000	0.000000 
	0.240833	-0.018946	0.000000	35.000000	25.837000	0.000000 
	0.241667	-0.019048	0.000000	35.000000	25.837000	0.000000 
	0.242500	-0.019149	0.000000	35.000000	25.837000	0.000000 
	0.243333	-0.019250	0.000000	35.000000	25.838000	0.000000 
	0.244167	-0.019352	0.000000	35.000000	25.837000	0.000000 
	0.245000	-0.019453	0.000000	35.000000	25.837000	0.000000 
	0.245833	-0.019453	0.000000	35.000000	25.837000	0.000000 
	0.246667	-0.019453	0.000000	35.000000	25.837000	0.000000 
	0.247500	-0.019352	0.000000	35.000000	25.837000	0.000000 
	0.248333	-0.019250	0.000000	35.000000	25.837000	0.000000 
	0.249167	-0.019250	0.000000	35.000000	25.837000	0.000000 
	0.250000	-0.019149	0.000000	35.000000	25.837000	0.000000 
	0.250833	-0.019048	0.000000	35.000000	25.836000	0.000000 
	0.251667	-0.018946	0.000000	35.000000	25.836000	0.000000 
	0.252500	-0.018845	0.000000	35.000000	25.836000	0.000000 
	0.253333	-0.018744	0.000000	35.000000	25.836000	0.000000 
	0.254167	-0.018642	0.000000	35.000000	25.836000	0.000000 
	0.255000	-0.018541	0.000000	35.000000	25.835000	0.000000 
	0.255833	-0.018440	0.000000	35.000000	25.836000	0.000000 
	0.256667	-0.018338	0.000000	35.000000	25.835000	0.000000 
	0.257500	-0.018237	0.000000	35.000000	25.835000	0.000000 
	0.258333	-0.018136	0.000000	35.000000	25.835000	0.000000 
	0.259167	-0.018237	0.000000	35.000000	25.835000	0.000000 
	0.260000	-0.018237	0.000000	35.000000	25.836000	0.000000 
	0.260833	-0.018338	0.000000	35.000000	25.836000	0.000000 
	0.261667	-0.018440	0.000000	35.000000	25.836000	0.000000 
	0.262500	-0.018642	0.000000	35.000000	25.836000	0.000000 
	0.263333	-0.018744	0.000000	35.000000	25.836000	0.000000 
	0.264167	-0.018744	0.000000	35.000000	25.836000	0.000000 
	0.265000	-0.018845	0.000000	35.000000	25.835000	0.000000 
	0.265833	-0.018946	0.000000	35.000000	25.835000	0.000000 
	0.266667	-0.018946	0.000000	35.000000	25.835000	0.000000 
	0.267500	-0.018946	0.000000	35.000000	25.835000	0.000000 
	0.268333	-0.018946	0.000000	35.000000	25.836000	0.000000 
	0.269167	-0.018946	0.000000	35.000000	25.836000	0.000000 
	0.270000	-0.018946	0.000000	35.000000	25.836000	0.000000 
	0.270833	-0.018946	0.000000	35.000000	25.836000	0.000000 
	0.271667	-0.019048	0.000000	35.000000	25.836000	0.000000 
	0.272500	-0.019048	0.000000	35.000000	25.836000	0.000000 
	0.273333	-0.019250	0.000000	35.000000	25.836000	0.000000 
	0.274167	-0.019352	0.000000	35.000000	25.836000	0.000000 
	0.275000	-0.019453	0.000000	35.000000	25.836000	0.000000 
	0.275833	-0.019656	0.000000	35.000000	25.836000	0.000000 
	0.276667	-0.019858	0.000000	35.000000	25.836000	0.000000 
	0.277500	-0.020061	0.000000	35.000000	25.836000	0.000000 
	0.278333	-0.020061	0.000000	35.000000	25.836000	0.000000 
	0.279167	-0.020162	0.000000	35.000000	25.837000	0.000000 
	0.280000	-0.020162	0.000000	35.000000	25.837000	0.000000 
	0.280833	-0.020162	0.000000	35.000000	25.837000	0.000000 
	0.281667	-0.020061	0.000000	35.000000	25.837000	0.000000 
	0.282500	-0.020061	0.000000	35.000000	25.837000	0.000000 
	0.283333	-0.020061	0.000000	35.000000	25.837000	0.000000 
	0.284167	-0.020061	0.000000	35.000000	25.837000	0.000000 
	0.285000	-0.020162	0.000000	35.000000	25.837000	0.000000 
	0.285833	-0.020162	0.000000	35.000000	25.838000	0.000000 
	0.286667	-0.020162	0.000000	35.000000	25.837000	0.000000 
	0.287500	-0.020264	0.000000	35.000000	25.837000	0.000000 
	0.288333	-0.020264	0.000000	35.000000	25.836000	0.000000 
	0.289167	-0.020264	0.000000	35.000000	25.837000	0.000000 
	0.290000	-0.020466	0.000000	35.000000	25.837000	0.000000 
	0.290833	-0.020669	0.000000	35.000000	25.838000	0.000000 
	0.291667	-0.020770	0.000000	35.000000	25.837000	0.000000 
	0.292500	-0.020871	0.000000	35.000000	25.837000	0.000000 
	0.293333	-0.020973	0.000000	35.000000	25.837000	0.000000 
	0.294167	-0.021074	0.000000	35.000000	25.837000	0.000000 
	0.295000	-0.021175	0.000000	35.000000	25.837000	0.000000 
	0.295833	-0.021277	0.000000	35.000000	25.837000	0.000000 
	0.296667	-0.021378	0.000000	35.000000	25.837000	0.000000 
	0.297500	-0.021479	0.000000	35.000000	25.837000	0.000000 
	0.298333	-0.021581	0.000000	35.000000	25.837000	0.000000 
	0.299167	-0.021581	0.000000	35.000000	25.837000	0.000000 
	0.300000	-0.021581	0.000000	35.000000	25.837000	0.000000 
	0.300833	-0.021479	0.000000	35.000000	25.836000	0.000000 
	0.301667	-0.021479	0.000000	35.000000	25.836000	0.000000 
	0.302500	-0.021378	0.000000	35.000000	25.836000	0.000000 
	0.303333	-0.021378	0.000000	35.000000	25.837000	0.000000 
	0.304167	-0.021277	0.000000	35.000000	25.837000	0.000000 
	0.305000	-0.021175	0.000000	35.000000	25.837000	0.000000 
	0.305833	-0.021175	0.000000	35.000000	25.837000	0.000000 
	0.306667	-0.021074	0.000000	35.000000	25.837000	0.000000 
	0.307500	-0.020973	0.000000	35.000000	25.835000	0.000000 
	0.308333	-0.020770	0.000000	35.000000	25.835000	0.000000 
	0.309167	-0.020669	0.000000	35.000000	25.836000	0.000000 
	0.310000	-0.020567	0.000000	35.000000	25.836000	0.000000 
	0.310833	-0.020567	0.000000	35.000000	25.835000	0.000000 
	0.311667	-0.020669	0.000000	35.000000	25.835000	0.000000 
	0.312500	-0.020770	0.000000	35.000000	25.836000	0.000000 
	0.313333	-0.020770	0.000000	35.000000	25.837000	0.000000 
	0.314167	-0.020770	0.000000	35.000000	25.837000	0.000000 
	0.315000	-0.020871	0.000000	35.000000	25.837000	0.000000 
	0.315833	-0.020871	0.000000	35.000000	25.837000	0.000000 
	0.316667	-0.020871	0.000000	35.000000	25.838000	0.000000 
	0.317500	-0.020871	0.000000	35.000000	25.837000	0.000000 
	0.318333	-0.020871	0.000000	35.000000	25.836000	0.000000 
	0.319167	-0.020973	0.000000	35.000000	25.836000	0.000000 
	0.320000	-0.020973	0.000000	35.000000	25.836000	0.000000 
	0.320833	-0.021074	0.000000	35.000000	25.836000	0.000000 
	0.321667	-0.021175	0.000000	35.000000	25.836000	0.000000 
	0.322500	-0.021277	0.000000	35.000000	25.836000	0.000000 
	0.323333	-0.021277	0.000000	35.000000	25.836000	0.000000 
	0.324167	-0.021378	0.000000	35.000000	25.836000	0.000000 
	0.325000	-0.021479	0.000000	35.000000	25.835000	0.000000 
