Filename:	C:\Documents and Settings\SOON KI\Desktop\Tanner\Oligomer in EEC 6-11-21\Lightintensity PHEA-coBA in EEC 6-17-21\40 mW 1.dcd 
Operator ID:	AK 
Sample ID:	Epoxy w/ P(HEA-coBA) 1 
Comment:	 
Serial Number:	 
Data Collected:	6/17/2021 2:19:50 PM 
Sample Weight:	2.650 mg 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\Indium Temperature Calibration 2-22-2021 TG.dcc 
Date/Time:	 
Initial Conditions 
Temperature:	 
Y Initial:	 
Sample Rate:	 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	30000 
Method Steps: 
Pre-Run Actions 
	Start the Run 
		Action occurs Immediately 
	Switch the Gas to Nitrogen at 20.0 ml/min  
		Action occurs Immediately 
1)	Hold for 25.0 min at 35.00¡ÆC 
 
1) DSC Isothermal	Time	Unsubtracted Heat Flow	Baseline Heat Flow	ProgramTemperature	Sample Temperature	Approx. Gas Flow 
	0.109167	-0.008004	0.000000	35.000000	25.834000	0.000000 
	0.110000	-0.008004	0.000000	35.000000	25.834000	0.000000 
	0.110833	-0.008004	0.000000	35.000000	25.834000	0.000000 
	0.111667	-0.008004	0.000000	35.000000	25.835000	0.000000 
	0.112500	-0.008004	0.000000	35.000000	25.835000	0.000000 
	0.113333	-0.008004	0.000000	35.000000	25.834000	0.000000 
	0.114167	-0.008004	0.000000	35.000000	25.834000	0.000000 
	0.115000	-0.007903	0.000000	35.000000	25.834000	0.000000 
	0.115833	-0.007903	0.000000	35.000000	25.834000	0.000000 
	0.116667	-0.007903	0.000000	35.000000	25.834000	0.000000 
	0.117500	-0.007903	0.000000	35.000000	25.834000	0.000000 
	0.118333	-0.008004	0.000000	35.000000	25.834000	0.000000 
	0.119167	-0.008004	0.000000	35.000000	25.834000	0.000000 
	0.120000	-0.008004	0.000000	35.000000	25.835000	0.000000 
	0.120833	-0.008004	0.000000	35.000000	25.836000	0.000000 
	0.121667	-0.008105	0.000000	35.000000	25.834000	0.000000 
	0.122500	-0.008004	0.000000	35.000000	25.834000	0.000000 
	0.123333	-0.008105	0.000000	35.000000	25.834000	0.000000 
	0.124167	-0.008207	0.000000	35.000000	25.834000	0.000000 
	0.125000	-0.008308	0.000000	35.000000	25.834000	0.000000 
	0.125833	-0.008308	0.000000	35.000000	25.834000	0.000000 
	0.126667	-0.008308	0.000000	35.000000	25.834000	0.000000 
	0.127500	-0.008409	0.000000	35.000000	25.834000	0.000000 
	0.128333	-0.008308	0.000000	35.000000	25.834000	0.000000 
	0.129167	-0.008409	0.000000	35.000000	25.834000	0.000000 
	0.130000	-0.008409	0.000000	35.000000	25.834000	0.000000 
	0.130833	-0.008409	0.000000	35.000000	25.834000	0.000000 
	0.131667	-0.008409	0.000000	35.000000	25.834000	0.000000 
	0.132500	-0.008409	0.000000	35.000000	25.834000	0.000000 
	0.133333	-0.008612	0.000000	35.000000	25.834000	0.000000 
	0.134167	-0.008713	0.000000	35.000000	25.835000	0.000000 
	0.135000	-0.008815	0.000000	35.000000	25.834000	0.000000 
	0.135833	-0.009017	0.000000	35.000000	25.833000	0.000000 
	0.136667	-0.009017	0.000000	35.000000	25.833000	0.000000 
	0.137500	-0.009220	0.000000	35.000000	25.833000	0.000000 
	0.138333	-0.009321	0.000000	35.000000	25.833000	0.000000 
	0.139167	-0.009524	0.000000	35.000000	25.833000	0.000000 
	0.140000	-0.009625	0.000000	35.000000	25.834000	0.000000 
	0.140833	-0.009726	0.000000	35.000000	25.833000	0.000000 
	0.141667	-0.009929	0.000000	35.000000	25.834000	0.000000 
	0.142500	-0.010132	0.000000	35.000000	25.834000	0.000000 
	0.143333	-0.010334	0.000000	35.000000	25.833000	0.000000 
	0.144167	-0.010537	0.000000	35.000000	25.833000	0.000000 
	0.145000	-0.010740	0.000000	35.000000	25.833000	0.000000 
	0.145833	-0.010942	0.000000	35.000000	25.833000	0.000000 
	0.146667	-0.011044	0.000000	35.000000	25.833000	0.000000 
	0.147500	-0.011348	0.000000	35.000000	25.833000	0.000000 
	0.148333	-0.011348	0.000000	35.000000	25.833000	0.000000 
	0.149167	-0.011348	0.000000	35.000000	25.833000	0.000000 
	0.150000	-0.011449	0.000000	35.000000	25.833000	0.000000 
	0.150833	-0.011348	0.000000	35.000000	25.834000	0.000000 
	0.151667	-0.011246	0.000000	35.000000	25.833000	0.000000 
	0.152500	-0.011246	0.000000	35.000000	25.833000	0.000000 
	0.153333	-0.011246	0.000000	35.000000	25.833000	0.000000 
	0.154167	-0.011044	0.000000	35.000000	25.833000	0.000000 
	0.155000	-0.010942	0.000000	35.000000	25.833000	0.000000 
	0.155833	-0.010740	0.000000	35.000000	25.834000	0.000000 
	0.156667	-0.010638	0.000000	35.000000	25.834000	0.000000 
	0.157500	-0.010537	0.000000	35.000000	25.834000	0.000000 
	0.158333	-0.010233	0.000000	35.000000	25.834000	0.000000 
	0.159167	-0.010132	0.000000	35.000000	25.833000	0.000000 
	0.160000	-0.010030	0.000000	35.000000	25.833000	0.000000 
	0.160833	-0.010030	0.000000	35.000000	25.833000	0.000000 
	0.161667	-0.010132	0.000000	35.000000	25.834000	0.000000 
	0.162500	-0.010233	0.000000	35.000000	25.834000	0.000000 
	0.163333	-0.010334	0.000000	35.000000	25.833000	0.000000 
	0.164167	-0.010334	0.000000	35.000000	25.833000	0.000000 
	0.165000	-0.010436	0.000000	35.000000	25.832000	0.000000 
	0.165833	-0.010436	0.000000	35.000000	25.832000	0.000000 
	0.166667	-0.010638	0.000000	35.000000	25.832000	0.000000 
	0.167500	-0.010740	0.000000	35.000000	25.832000	0.000000 
	0.168333	-0.010841	0.000000	35.000000	25.831000	0.000000 
	0.169167	-0.010841	0.000000	35.000000	25.832000	0.000000 
	0.170000	-0.010841	0.000000	35.000000	25.832000	0.000000 
	0.170833	-0.010841	0.000000	35.000000	25.832000	0.000000 
	0.171667	-0.010841	0.000000	35.000000	25.832000	0.000000 
	0.172500	-0.010841	0.000000	35.000000	25.832000	0.000000 
	0.173333	-0.010841	0.000000	35.000000	25.833000	0.000000 
	0.174167	-0.010841	0.000000	35.000000	25.832000	0.000000 
	0.175000	-0.010740	0.000000	35.000000	25.832000	0.000000 
	0.175833	-0.010740	0.000000	35.000000	25.832000	0.000000 
	0.176667	-0.010740	0.000000	35.000000	25.832000	0.000000 
	0.177500	-0.010841	0.000000	35.000000	25.833000	0.000000 
	0.178333	-0.010841	0.000000	35.000000	25.833000	0.000000 
	0.179167	-0.010841	0.000000	35.000000	25.832000	0.000000 
	0.180000	-0.010841	0.000000	35.000000	25.832000	0.000000 
	0.180833	-0.010942	0.000000	35.000000	25.833000	0.000000 
	0.181667	-0.011044	0.000000	35.000000	25.833000	0.000000 
	0.182500	-0.011145	0.000000	35.000000	25.834000	0.000000 
	0.183333	-0.011348	0.000000	35.000000	25.834000	0.000000 
	0.184167	-0.011449	0.000000	35.000000	25.834000	0.000000 
	0.185000	-0.011550	0.000000	35.000000	25.834000	0.000000 
	0.185833	-0.011550	0.000000	35.000000	25.833000	0.000000 
	0.186667	-0.011652	0.000000	35.000000	25.834000	0.000000 
	0.187500	-0.011753	0.000000	35.000000	25.834000	0.000000 
	0.188333	-0.011753	0.000000	35.000000	25.834000	0.000000 
	0.189167	-0.011955	0.000000	35.000000	25.834000	0.000000 
	0.190000	-0.012057	0.000000	35.000000	25.834000	0.000000 
	0.190833	-0.012259	0.000000	35.000000	25.834000	0.000000 
	0.191667	-0.012361	0.000000	35.000000	25.834000	0.000000 
	0.192500	-0.012563	0.000000	35.000000	25.834000	0.000000 
	0.193333	-0.012665	0.000000	35.000000	25.834000	0.000000 
