Filename:	C:\Documents and Settings\SOON KI\Desktop\Tanner\Oligomer in EEC 6-11-21\Lightintensity PHEA-coBA in EEC 6-17-21\80 mW 4 noncont.dcd 
Operator ID:	AK 
Sample ID:	Epoxy w/ P(HEA-coBA) 1 noncont 
Comment:	5 minutes of light at 80.50 mW/cm2 
Serial Number:	 
Data Collected:	6/17/2021 3:48:27 PM 
Sample Weight:	1.990 mg 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\Indium Temperature Calibration 2-22-2021 TG.dcc 
Date/Time:	 
Initial Conditions 
Temperature:	 
Y Initial:	 
Sample Rate:	 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	24000 
Method Steps: 
Pre-Run Actions 
	Start the Run 
		Action occurs Immediately 
	Switch the Gas to Nitrogen at 20.0 ml/min  
		Action occurs Immediately 
1)	Hold for 20.0 min at 35.00¡ÆC 
 
1) DSC Isothermal	Time	Unsubtracted Heat Flow	Baseline Heat Flow	ProgramTemperature	Sample Temperature	Approx. Gas Flow 
	5.957500	-4.586245	0.000000	35.000000	26.272000	0.000000 
	5.958333	-4.586144	0.000000	35.000000	26.272000	0.000000 
	5.959167	-4.586043	0.000000	35.000000	26.272000	0.000000 
	5.960000	-4.585941	0.000000	35.000000	26.272000	0.000000 
	5.960833	-4.585840	0.000000	35.000000	26.272000	0.000000 
	5.961667	-4.585840	0.000000	35.000000	26.271000	0.000000 
	5.962500	-4.585941	0.000000	35.000000	26.271000	0.000000 
	5.963333	-4.585941	0.000000	35.000000	26.271000	0.000000 
	5.964167	-4.586043	0.000000	35.000000	26.272000	0.000000 
	5.965000	-4.586245	0.000000	35.000000	26.272000	0.000000 
	5.965833	-4.586448	0.000000	35.000000	26.272000	0.000000 
	5.966667	-4.586752	0.000000	35.000000	26.272000	0.000000 
	5.967500	-4.587056	0.000000	35.000000	26.271000	0.000000 
	5.968333	-4.587360	0.000000	35.000000	26.271000	0.000000 
	5.969167	-4.587461	0.000000	35.000000	26.271000	0.000000 
	5.970000	-4.587664	0.000000	35.000000	26.272000	0.000000 
	5.970833	-4.587765	0.000000	35.000000	26.271000	0.000000 
	5.971667	-4.587664	0.000000	35.000000	26.271000	0.000000 
	5.972500	-4.587664	0.000000	35.000000	26.270000	0.000000 
	5.973333	-4.587563	0.000000	35.000000	26.270000	0.000000 
	5.974167	-4.587360	0.000000	35.000000	26.270000	0.000000 
	5.975000	-4.587157	0.000000	35.000000	26.270000	0.000000 
	5.975833	-4.586853	0.000000	35.000000	26.270000	0.000000 
	5.976667	-4.586651	0.000000	35.000000	26.271000	0.000000 
	5.977500	-4.586448	0.000000	35.000000	26.271000	0.000000 
	5.978333	-4.586245	0.000000	35.000000	26.271000	0.000000 
	5.979167	-4.586144	0.000000	35.000000	26.271000	0.000000 
	5.980000	-4.586043	0.000000	35.000000	26.271000	0.000000 
	5.980833	-4.585941	0.000000	35.000000	26.271000	0.000000 
	5.981667	-4.585739	0.000000	35.000000	26.270000	0.000000 
	5.982500	-4.585739	0.000000	35.000000	26.270000	0.000000 
	5.983333	-4.585637	0.000000	35.000000	26.270000	0.000000 
	5.984167	-4.585637	0.000000	35.000000	26.270000	0.000000 
	5.985000	-4.585637	0.000000	35.000000	26.269000	0.000000 
	5.985833	-4.585739	0.000000	35.000000	26.270000	0.000000 
	5.986667	-4.585840	0.000000	35.000000	26.270000	0.000000 
	5.987500	-4.585840	0.000000	35.000000	26.270000	0.000000 
	5.988333	-4.585941	0.000000	35.000000	26.270000	0.000000 
	5.989167	-4.585840	0.000000	35.000000	26.271000	0.000000 
	5.990000	-4.585840	0.000000	35.000000	26.271000	0.000000 
	5.990833	-4.585941	0.000000	35.000000	26.271000	0.000000 
	5.991667	-4.585840	0.000000	35.000000	26.271000	0.000000 
	5.992500	-4.585637	0.000000	35.000000	26.271000	0.000000 
	5.993333	-4.585536	0.000000	35.000000	26.271000	0.000000 
	5.994167	-4.585334	0.000000	35.000000	26.272000	0.000000 
	5.995000	-4.585131	0.000000	35.000000	26.272000	0.000000 
	5.995833	-4.584827	0.000000	35.000000	26.272000	0.000000 
	5.996667	-4.584726	0.000000	35.000000	26.272000	0.000000 
	5.997500	-4.584624	0.000000	35.000000	26.271000	0.000000 
	5.998333	-4.584422	0.000000	35.000000	26.271000	0.000000 
	5.999167	-4.584928	0.000000	35.000000	26.271000	0.000000 
	6.000000	-4.586245	0.000000	35.000000	26.271000	0.000000 
	6.000833	-4.588474	0.000000	35.000000	26.271000	0.000000 
	6.001667	-4.591210	0.000000	35.000000	26.271000	0.000000 
	6.002500	-4.592932	0.000000	35.000000	26.271000	0.000000 
	6.003333	-4.592324	0.000000	35.000000	26.271000	0.000000 
	6.004167	-4.587360	0.000000	35.000000	26.271000	0.000000 
	6.005000	-4.575911	0.000000	35.000000	26.271000	0.000000 
	6.005833	-4.556053	0.000000	35.000000	26.270000	0.000000 
	6.006667	-4.525759	0.000000	35.000000	26.269000	0.000000 
	6.007500	-4.483611	0.000000	35.000000	26.269000	0.000000 
	6.008333	-4.428291	0.000000	35.000000	26.267000	0.000000 
